id,sales,date,store_nbr,family,onpromotion,weekday,month,day,payday,dcoilwtico,city,state,type,cluster,event_name,earthquake,local_holiday_name,regional_holiday_name,national_holiday_name,transactions
3018922,18.384678,2017-08-26,15,HOME AND KITCHEN II,1,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018923,0.099719405,2017-08-26,15,HOME APPLIANCES,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018924,221.45772,2017-08-26,15,HOME CARE,7,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018925,9.240832,2017-08-26,15,LADIESWEAR,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018926,0.09614575,2017-08-26,15,LAWN AND GARDEN,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018927,3.48427,2017-08-26,15,LINGERIE,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018928,45.893436,2017-08-26,15,"LIQUOR,WINE,BEER",2,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018929,1.4317992,2017-08-26,15,MAGAZINES,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018930,134.91106,2017-08-26,15,MEATS,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018931,213.47253,2017-08-26,15,PERSONAL CARE,9,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018932,1.0806639,2017-08-26,15,PET SUPPLIES,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018933,5.209538,2017-08-26,15,PLAYERS AND ELECTRONICS,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018934,106.38691,2017-08-26,15,POULTRY,1,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018935,34.860577,2017-08-26,15,PREPARED FOODS,0,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018936,550.10004,2017-08-26,15,PRODUCE,2,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018937,3.3477154,2017-08-26,15,SCHOOL AND OFFICE SUPPLIES,3,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018938,5.0793114,2017-08-26,15,SEAFOOD,1,5,8,26,0,0.0,9,7,2,14,0,0,0,0,0,0.0
3018939,5.29087,2017-08-26,16,AUTOMOTIVE,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018940,0.02743566,2017-08-26,16,BABY CARE,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018941,1.275085,2017-08-26,16,BEAUTY,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018942,1294.4484,2017-08-26,16,BEVERAGES,16,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018943,-0.00060886145,2017-08-26,16,BOOKS,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018944,136.4137,2017-08-26,16,BREAD/BAKERY,2,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018945,7.7691746,2017-08-26,16,CELEBRATION,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018946,1119.5704,2017-08-26,16,CLEANING,19,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018947,245.14726,2017-08-26,16,DAIRY,6,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018948,183.24742,2017-08-26,16,DELI,4,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018949,133.92311,2017-08-26,16,EGGS,1,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018950,57.537655,2017-08-26,16,FROZEN FOODS,9,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018951,1971.2208,2017-08-26,16,GROCERY I,47,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018952,7.175331,2017-08-26,16,GROCERY II,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018953,0.22853625,2017-08-26,16,HARDWARE,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018954,10.393692,2017-08-26,16,HOME AND KITCHEN I,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018955,12.705287,2017-08-26,16,HOME AND KITCHEN II,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018956,0.037373543,2017-08-26,16,HOME APPLIANCES,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018957,194.33684,2017-08-26,16,HOME CARE,9,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018958,0.027529359,2017-08-26,16,LADIESWEAR,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018959,-0.09209508,2017-08-26,16,LAWN AND GARDEN,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018960,1.696265,2017-08-26,16,LINGERIE,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018961,47.264763,2017-08-26,16,"LIQUOR,WINE,BEER",1,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018962,0.78276587,2017-08-26,16,MAGAZINES,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018963,56.842068,2017-08-26,16,MEATS,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018964,148.76546,2017-08-26,16,PERSONAL CARE,9,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018965,0.6117861,2017-08-26,16,PET SUPPLIES,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018966,2.4941733,2017-08-26,16,PLAYERS AND ELECTRONICS,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018967,77.09991,2017-08-26,16,POULTRY,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018968,29.258444,2017-08-26,16,PREPARED FOODS,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018969,425.34332,2017-08-26,16,PRODUCE,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018970,-0.2514183,2017-08-26,16,SCHOOL AND OFFICE SUPPLIES,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018971,0.50088,2017-08-26,16,SEAFOOD,0,5,8,26,0,0.0,21,14,2,2,0,0,0,0,0,0.0
3018972,9.404236,2017-08-26,17,AUTOMOTIVE,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018973,0.5465188,2017-08-26,17,BABY CARE,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018974,4.301428,2017-08-26,17,BEAUTY,1,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018975,3392.1687,2017-08-26,17,BEVERAGES,19,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018976,0.19821751,2017-08-26,17,BOOKS,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018977,277.80704,2017-08-26,17,BREAD/BAKERY,2,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018978,11.424961,2017-08-26,17,CELEBRATION,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018979,1479.0332,2017-08-26,17,CLEANING,19,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018980,771.30334,2017-08-26,17,DAIRY,9,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018981,500.6624,2017-08-26,17,DELI,7,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018982,213.06895,2017-08-26,17,EGGS,1,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018983,188.11293,2017-08-26,17,FROZEN FOODS,22,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018984,4898.5127,2017-08-26,17,GROCERY I,56,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018985,20.708475,2017-08-26,17,GROCERY II,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018986,1.0818846,2017-08-26,17,HARDWARE,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018987,22.090124,2017-08-26,17,HOME AND KITCHEN I,1,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018988,27.926033,2017-08-26,17,HOME AND KITCHEN II,1,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018989,0.33492887,2017-08-26,17,HOME APPLIANCES,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018990,333.22272,2017-08-26,17,HOME CARE,7,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018991,1.2297482,2017-08-26,17,LADIESWEAR,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018992,0.3686242,2017-08-26,17,LAWN AND GARDEN,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018993,23.68293,2017-08-26,17,LINGERIE,4,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018994,61.599266,2017-08-26,17,"LIQUOR,WINE,BEER",0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018995,3.0575018,2017-08-26,17,MAGAZINES,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018996,283.12668,2017-08-26,17,MEATS,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018997,374.0476,2017-08-26,17,PERSONAL CARE,11,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018998,2.8512282,2017-08-26,17,PET SUPPLIES,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3018999,8.741979,2017-08-26,17,PLAYERS AND ELECTRONICS,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3019000,332.51126,2017-08-26,17,POULTRY,1,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3019001,68.6581,2017-08-26,17,PREPARED FOODS,0,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3019002,1395.7499,2017-08-26,17,PRODUCE,1,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3019003,15.754911,2017-08-26,17,SCHOOL AND OFFICE SUPPLIES,5,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3019004,17.420876,2017-08-26,17,SEAFOOD,1,5,8,26,0,0.0,18,12,2,11,0,0,0,0,0,0.0
3019005,5.3029113,2017-08-26,18,AUTOMOTIVE,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019006,0.20423222,2017-08-26,18,BABY CARE,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019007,4.668991,2017-08-26,18,BEAUTY,1,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019008,2735.368,2017-08-26,18,BEVERAGES,26,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019009,-0.0013539195,2017-08-26,18,BOOKS,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019010,489.42035,2017-08-26,18,BREAD/BAKERY,3,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019011,10.079799,2017-08-26,18,CELEBRATION,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019012,819.02344,2017-08-26,18,CLEANING,19,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019013,707.4476,2017-08-26,18,DAIRY,10,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019014,294.518,2017-08-26,18,DELI,10,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019015,174.64388,2017-08-26,18,EGGS,1,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019016,100.396736,2017-08-26,18,FROZEN FOODS,24,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019017,3254.749,2017-08-26,18,GROCERY I,63,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019018,15.780594,2017-08-26,18,GROCERY II,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019019,0.7547487,2017-08-26,18,HARDWARE,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019020,22.962635,2017-08-26,18,HOME AND KITCHEN I,1,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019021,29.500795,2017-08-26,18,HOME AND KITCHEN II,2,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019022,0.15421343,2017-08-26,18,HOME APPLIANCES,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019023,243.70477,2017-08-26,18,HOME CARE,9,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019024,13.704547,2017-08-26,18,LADIESWEAR,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019025,4.9495015,2017-08-26,18,LAWN AND GARDEN,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019026,4.4088764,2017-08-26,18,LINGERIE,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019027,118.28574,2017-08-26,18,"LIQUOR,WINE,BEER",3,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019028,2.1655464,2017-08-26,18,MAGAZINES,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019029,121.81046,2017-08-26,18,MEATS,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019030,222.0574,2017-08-26,18,PERSONAL CARE,10,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019031,4.9200206,2017-08-26,18,PET SUPPLIES,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019032,6.725996,2017-08-26,18,PLAYERS AND ELECTRONICS,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019033,227.45871,2017-08-26,18,POULTRY,1,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019034,63.993782,2017-08-26,18,PREPARED FOODS,0,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019035,1694.8612,2017-08-26,18,PRODUCE,2,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019036,36.20643,2017-08-26,18,SCHOOL AND OFFICE SUPPLIES,9,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019037,21.19596,2017-08-26,18,SEAFOOD,4,5,8,26,0,0.0,18,12,1,15,0,0,0,0,0,0.0
3019038,9.576226,2017-08-26,19,AUTOMOTIVE,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019039,0.7458745,2017-08-26,19,BABY CARE,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019040,4.303504,2017-08-26,19,BEAUTY,1,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019041,2777.5476,2017-08-26,19,BEVERAGES,16,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019042,0.22550797,2017-08-26,19,BOOKS,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019043,184.61078,2017-08-26,19,BREAD/BAKERY,2,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019044,8.928782,2017-08-26,19,CELEBRATION,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019045,1299.2904,2017-08-26,19,CLEANING,17,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019046,423.24036,2017-08-26,19,DAIRY,6,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019047,308.645,2017-08-26,19,DELI,6,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019048,79.998,2017-08-26,19,EGGS,1,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019049,72.6612,2017-08-26,19,FROZEN FOODS,13,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019050,4595.2534,2017-08-26,19,GROCERY I,53,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019051,44.53657,2017-08-26,19,GROCERY II,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019052,1.8876936,2017-08-26,19,HARDWARE,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019053,20.911352,2017-08-26,19,HOME AND KITCHEN I,1,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019054,18.517925,2017-08-26,19,HOME AND KITCHEN II,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019055,0.44512606,2017-08-26,19,HOME APPLIANCES,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019056,236.53612,2017-08-26,19,HOME CARE,6,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019057,9.637117,2017-08-26,19,LADIESWEAR,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019058,0.38769126,2017-08-26,19,LAWN AND GARDEN,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019059,5.3718004,2017-08-26,19,LINGERIE,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019060,58.798443,2017-08-26,19,"LIQUOR,WINE,BEER",0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019061,2.8594358,2017-08-26,19,MAGAZINES,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019062,188.53018,2017-08-26,19,MEATS,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019063,289.6472,2017-08-26,19,PERSONAL CARE,12,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019064,1.8784771,2017-08-26,19,PET SUPPLIES,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019065,6.7629023,2017-08-26,19,PLAYERS AND ELECTRONICS,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019066,183.66862,2017-08-26,19,POULTRY,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019067,37.162663,2017-08-26,19,PREPARED FOODS,0,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019068,498.04443,2017-08-26,19,PRODUCE,1,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019069,3.9620152,2017-08-26,19,SCHOOL AND OFFICE SUPPLIES,3,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019070,5.28893,2017-08-26,19,SEAFOOD,1,5,8,26,0,0.0,7,1,2,14,0,0,0,0,0,0.0
3019071,6.801385,2017-08-26,2,AUTOMOTIVE,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019072,0.24548662,2017-08-26,2,BABY CARE,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019073,7.926628,2017-08-26,2,BEAUTY,1,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019074,4013.0574,2017-08-26,2,BEVERAGES,38,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019075,0.13415468,2017-08-26,2,BOOKS,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019076,646.7931,2017-08-26,2,BREAD/BAKERY,13,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019077,19.945774,2017-08-26,2,CELEBRATION,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019078,1164.7914,2017-08-26,2,CLEANING,15,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019079,993.6287,2017-08-26,2,DAIRY,13,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019080,256.36188,2017-08-26,2,DELI,10,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019081,202.38353,2017-08-26,2,EGGS,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019082,167.02641,2017-08-26,2,FROZEN FOODS,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019083,4984.6753,2017-08-26,2,GROCERY I,64,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019084,39.42661,2017-08-26,2,GROCERY II,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019085,1.3874907,2017-08-26,2,HARDWARE,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019086,22.605001,2017-08-26,2,HOME AND KITCHEN I,2,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019087,45.09598,2017-08-26,2,HOME AND KITCHEN II,3,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019088,0.27844083,2017-08-26,2,HOME APPLIANCES,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019089,362.48782,2017-08-26,2,HOME CARE,7,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019090,33.29964,2017-08-26,2,LADIESWEAR,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019091,21.329132,2017-08-26,2,LAWN AND GARDEN,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019092,11.578064,2017-08-26,2,LINGERIE,1,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019093,182.65358,2017-08-26,2,"LIQUOR,WINE,BEER",4,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019094,8.62989,2017-08-26,2,MAGAZINES,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019095,476.30566,2017-08-26,2,MEATS,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019096,401.9147,2017-08-26,2,PERSONAL CARE,13,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019097,10.05979,2017-08-26,2,PET SUPPLIES,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019098,12.891253,2017-08-26,2,PLAYERS AND ELECTRONICS,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019099,571.25684,2017-08-26,2,POULTRY,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019100,113.58132,2017-08-26,2,PREPARED FOODS,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019101,3005.9548,2017-08-26,2,PRODUCE,2,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019102,0.18956816,2017-08-26,2,SCHOOL AND OFFICE SUPPLIES,0,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019103,32.040092,2017-08-26,2,SEAFOOD,1,5,8,26,0,0.0,18,12,3,12,0,0,0,0,0,0.0
3019104,10.985051,2017-08-26,20,AUTOMOTIVE,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019105,0.35247838,2017-08-26,20,BABY CARE,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019106,7.4126186,2017-08-26,20,BEAUTY,2,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019107,4489.5947,2017-08-26,20,BEVERAGES,23,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019108,0.0054591894,2017-08-26,20,BOOKS,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019109,584.4933,2017-08-26,20,BREAD/BAKERY,2,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019110,14.684103,2017-08-26,20,CELEBRATION,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019111,1690.7421,2017-08-26,20,CLEANING,25,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019112,1031.9181,2017-08-26,20,DAIRY,9,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019113,659.1663,2017-08-26,20,DELI,9,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019114,166.78445,2017-08-26,20,EGGS,1,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019115,174.56256,2017-08-26,20,FROZEN FOODS,21,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019116,5907.982,2017-08-26,20,GROCERY I,61,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019117,18.189919,2017-08-26,20,GROCERY II,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019118,0.74028516,2017-08-26,20,HARDWARE,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019119,20.909155,2017-08-26,20,HOME AND KITCHEN I,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019120,31.868393,2017-08-26,20,HOME AND KITCHEN II,1,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019121,-0.009233892,2017-08-26,20,HOME APPLIANCES,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019122,409.07608,2017-08-26,20,HOME CARE,9,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019123,8.062257,2017-08-26,20,LADIESWEAR,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019124,5.899893,2017-08-26,20,LAWN AND GARDEN,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019125,15.614452,2017-08-26,20,LINGERIE,2,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019126,129.89806,2017-08-26,20,"LIQUOR,WINE,BEER",3,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019127,2.172617,2017-08-26,20,MAGAZINES,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019128,270.8934,2017-08-26,20,MEATS,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019129,491.445,2017-08-26,20,PERSONAL CARE,13,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019130,5.1053767,2017-08-26,20,PET SUPPLIES,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019131,6.2571373,2017-08-26,20,PLAYERS AND ELECTRONICS,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019132,288.9665,2017-08-26,20,POULTRY,1,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019133,79.435104,2017-08-26,20,PREPARED FOODS,0,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019134,1213.0331,2017-08-26,20,PRODUCE,2,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019135,9.192847,2017-08-26,20,SCHOOL AND OFFICE SUPPLIES,4,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019136,23.569822,2017-08-26,20,SEAFOOD,4,5,8,26,0,0.0,18,12,1,5,0,0,0,0,0,0.0
3019137,12.344878,2017-08-26,21,AUTOMOTIVE,0,5,8,26,0,0.0,21,14,1,5,0,0,0,0,0,0.0
3019138,0.5522114,2017-08-26,21,BABY CARE,0,5,8,26,0,0.0,21,14,1,5,0,0,0,0,0,0.0
3019139,6.0258193,2017-08-26,21,BEAUTY,1,5,8,26,0,0.0,21,14,1,5,0,0,0,0,0,0.0
